Reaction_ID,RAS
O2tp,NaN
OAGD3te,NaN
OAGD3tg,NaN
OAGT3te,NaN
OAGT3tg,NaN
OCBTm,0
OCCOAtm,NaN
OCCOAtx,NaN
OCDCAtr,5.6667
OCDCEAtr,5.6667
OCOAT1m,87
OCTAt,NaN
ODECOAtx,NaN
OIVD1m,21.6666
OIVD2m,21.6666
OIVD3m,21.6666
OMEPRAZOLEte,NaN
ONPTHLte,NaN
OPAHir,16
ORETNF,NaN
ORETNF2,NaN
ORETNtn,NaN
ORETNtn2,NaN
ORNt3m,41.6667
ORNt4m,41.6667
ORNTArm,145.3333
ORNtiDF,211.3334
ORPT,110.3333
OXAHCOtex,287.6667
OXAtp,NaN
P45011A1m,0
P45011B11m,0
P45011B12m,0
P45011B21m,0
P45017A1r,0.66667
P45017A2r,0.66667
P45017A3r,0.66667
P45017A4r,0.66667
P45019A1r,0
P45019A2r,0
P4501B1r,1.3333
P45021A1r,0
P45021A2r,0
P45027A11m,0
P45027A12m,0
P45027A13m,0
P45027A14m,0
P45027A15m,0
P45027A16m,0
P45027A1m,0
P4502A6,6.3334
P4502C18,0.66667
P4502C19,1
P4502C8,0
P4502C9,0
P4502C92,1
P4502C93,1
P4502C94,1
P4502D6,7
P4502E1,8.6667
P4502F1,1
P45039A1r,3.3333
P4503A4,0.33333
P4503A43r,0
P4503A5,22.6667
P4503A7r,0.66667
P45046A1r,1
P4504B1r,1
P4504F121r,0.33333
P4504F122r,1
P4504F123r,0.33333
P4504F81r,0
P4507A1r,0
P4507B11r,17.6667
P4507B12r,17.6667
P4508B11r,0
P4508B13r,0
P450LTB4r,NaN
P450SCC1m,NaN
P5CDm,32.6666
P5CRm,316
P5CRxm,316
PA_HSter,NaN
PA_HStg,NaN
PA_HStn,NaN
PACCOAL,NaN
PAFH,335
PAFHe,5.3333
PAFS,NaN
PAIL_HStn,NaN
PAIL45P_HStn,NaN
PAIL4P_HStn,NaN
PAN4PP,NaN
PAPStg,87.3333
PAPtg,NaN
PCFLOPm,1
PCHOL_HSter,NaN
PCHOL_HStg,NaN
PCHOLP_hs,110.3333
PCHOLPg_hs,87
PCHOLPm_hs,87
PCHOLPr_hs,87
PCLAD,1.3333
PCm,60
PCREATtmdiffir,NaN
PCRNtc,NaN
PCRNtm,1.6667
PCt,39.3334
PDE1,990.333
PDE1g,90.3333
PDE4,762.3333
PDE4g,90.3333
PDE4n,12
PDHm,6.6666
PDX5PO,85.6667
PDXPP,2
PE_HSter,NaN
PE_HStm,NaN
PEAMNO,76.3333
PEFLIP,37.6667
PEFLIPm,28
PEPCK,0
PEPCKm,77.3333
PERILLYLte,NaN
PEROXx,14.6667
PEt,NaN
PETHCT,39
PETOHMm_hs,83.0001
PETOHMr_hs,83.0001
PFK26,139.6667
PGCD,342.3333
PGDI,0
PGDIr,0
PGESr,222.6665
PGISr,22
PGLer,66
PGLYCt,NaN
PGPP_hs,11.3333
PGPPT,84.3333
PGS,10
PGSr,10
PHACCOAGLNAC,NaN
PHCDm,32.6666
PHCHGSm,NaN
PHEACGLNt,NaN
PHEMEtm,NaN
PHEt4,750.3334
PHETA1m,320.6667
PHEtec,34
PHETHPTOX2,4.3333
PHYCBOXL,0
PHYHx,15
PHYQt,NaN
PHYTt,NaN
PI345P3P,174.6667
PI345P3Pn,174.6667
PI345P5P,670.6665
PI345P5Pn,NaN
PI34P3Pn,NaN
PI34P4Pn,NaN
PI34P5K,304
PI34P5Kn,NaN
PI3P3Pn,NaN
PI3P4K,825.3333
PI3P4Kn,NaN
PI3P5K,304
PI45P3K,566.3336
PI45P3Kn,NaN
PI45P4P,NaN
PI45P5P,650.9999
PI45P5Pn,NaN
PI45PLC,1509.0001
PI4P3K,938.6669
PI4P3Kn,NaN
PI4P5K,1408.0001
PI4P5Kn,NaN
PI4PLC,1509.0001
PI4PLCn,425
PI4PP,NaN
PI5P3K,976.0002
PI5P4K,521.3333
PI5P4Kn,NaN
PIACGT,861.3328
PIK3,976.0002
PIK3n,NaN
PIK4,521.3333
PIK4n,NaN
PIK5,304
PIK5n,NaN
PIPLC,1509.0001
PIPLCn,425
PIter,41
PItg,NaN
PItn,NaN
PItx,NaN
PLA2_2,83.3333
PLA2_2e,50.6667
PMEVKx,15
PMI12346PH,253.3333
PMI12346PHn,1227.3331
PMTCOAtx,NaN
PNTEH,0
PNTOt5,133
PPA2,NaN
PPAer,107.3333
PPAm,120
PPAn,NaN
PPAP,113.6667
PPAt,NaN
PPAtm,NaN
PPD2CSPp,NaN
PPDOy,269.6667
PPItr,NaN
PPItx,NaN
PPMI12346Ptn,NaN
PPOR,0
PPPG9tm,NaN
PPPGOm,17
PRAGSr,523.3334
PRASCS,811
PRDX,327
PRDXl,0
PRGNLONESULT,2.3333
PRGNLONEtm,NaN
PRGNLONEtr,NaN
PRGSTRNt,NaN
PRISTANALtx,NaN
PRISTCOAtx,NaN
PRISTtx,NaN
PROD2m,0
PRODt2r,81
PROSTGD2t,17.6667
PROSTGE1t,17.6667
PROSTGE1t3,87.3333
PROSTGE2t,113.6667
PROSTGE2t2,1.3333
PROSTGE2t3,87.3333
PROSTGF2t,1.3333
PROSTGH2t,NaN
PROSTGI2t,NaN
PROSTGI2tr,NaN
PROt4,416.6667
PROtm,NaN
PSDm_hs,60.3333
PSFLIP,28
PSFLIPm,28
PSSA1_hs,110.6667
PSSA2_hs,23.3333
PSt3,NaN
PTDCACRNCPT1,16.6668
PTDCACRNCPT2,18.3333
PTDCACRNt,1.6667
PTDCAt,NaN
PTE2x,163.3334
PTE3x,21.6667
PTE4x,21.6667
PTHPS,37.3333
PTRCAT1,24
PTRCOX1,58.6668
PVD3,NaN
PYAM5POr,85.6667
PYDXDH,69.6667
PYDXK,480
PYDXPP,2
PYNP2r,269.3333
PYRt2m,55.6667
PYRt2p,70.3334
QUILSYN,NaN
RADH,NaN
RADH2,NaN
RADH3,NaN
RADH4,NaN
RAHY,NaN
RAI1,NaN
RAI2,NaN
RAI3,2
RAI4,NaN
RAtn,NaN
RAtn3,NaN
RBK_D,3
RBTt,NaN
RDH1,6
RDH1a,386
RDH2,0.33333
RDH2a,334.3333
RDH3,0.33333
RDH3a,323
RDH4,0.33333
RETFA,NaN
RETFAt,NaN
RETFAt1,NaN
RETFAt2,NaN
RETH,8.3333
RETH1,NaN
RETH1e,NaN
RETH2,NaN
RETH2e,NaN
RETHe,NaN
RETI1,NaN
RETI2,NaN
RETI3,NaN
RETNGLCt,NaN
RETNGLCt2,NaN
RETNGLCt2r,NaN
RETNGLCtr,NaN
RETNt,NaN
RETNtr,NaN
RETNtr2,NaN
RIBFLVt3,0.66667
RIBt,NaN
RIBt2,NaN
RNMK,5
RTOTAL2t,NaN
RTOTAL3CRNCPT1,16.6668
RTOTAL3CRNCPT2,18.3333
RTOTAL3CRNt,1.6667
RTOTALt,NaN
Rtotaltl,NaN
S23T2g,699.6666
S23T4g,699.6666
S23Tg,395.6666
S2L2FN2M2MASNtly,NaN
S2L2N2M2MASNtly,NaN
S2T1g,8.6667
S2T2g,8.6667
S2T3g,8.6667
S2T4g,122.3333
S2TASE1ly,60
S2TASE2ly,60
S2TASE3ly,60
S2TASE4ly,NaN
S2TASE5ly,NaN
S3T1g,24
S3T2g,1.6667
S3T3g,5.3333
S3TASE1ly,NaN
S3TASE2ly,NaN
S3TASE3ly,NaN
S4T1g,284.3334
S4T2g,284.3334
S4T3g,284.3334
S4T4g,NaN
S4T5g,NaN
S4T6g,284.3334
S4TASE1ly,119.3334
S4TASE2ly,119.3334
S4TASE3ly,119.3334
S4TASE4ly,119.3334
S4TASE5ly,119.3334
S6T16g,115.6666
S6T17g,115.6666
S6T18g,235.3333
S6T19g,30
S6T1g,115.6666
S6T20g,30
S6T21g,30
S6T22g,1.6667
S6T23g,1.6667
S6T24g,30
S6T25g,98.9999
S6T2g,115.6666
S6T3g,235.3333
S6TASE10ly,59.6667
S6TASE11ly,314
S6TASE12ly,314
S6TASE13ly,314
S6TASE14ly,314
S6TASE15ly,314
S6TASE16ly,314
S6TASE17ly,314
S6TASE18ly,314
S6TASE19ly,314
S6TASE1ly,314
S6TASE20ly,314
S6TASE21ly,314
S6TASE22ly,59.6667
S6TASE23ly,314
S6TASE24ly,314
S6TASE25ly,59.6667
S6TASE26ly,314
S6TASE2ly,314
S6TASE3ly,314
S6TASE4ly,59.6667
S6TASE5ly,59.6667
S6TASE6ly,59.6667
S6TASE7ly,59.6667
S6TASE8ly,59.6667
S6TASE9ly,59.6667
SACCD3m,34
SACCD4m,34
SADT,197
SALMCOM,217.9999
SALMCOM2,19.3333
SAMHISTA,20
SARCOXp,2
SARCStex,NaN
SARCStm,NaN
SARCStp,NaN
SARDHm,11.6667
SBPP1er,88.6667
SBPP3er,88.6667
SBTD_D2,58
SBTR,269.6667
SCP21x,36.3333
SCP22x,36.3333
SCP2x,36.3333
SCPx,36.3333
Ser_Thrtg,NaN
SERALANaEx,478
SERASNNaEx,332
SERCYSNaEx,478
SERDGLNexR,1.6667
SERDGLYexR,1.6667
SERGLNexR,1.6667
SERGLNNaEx,332
SERGLYexR,1.6667
SERHL,0.66667
SERLYSNaex,0.33333
SERPT,31.3333
SERt4,539
SERTHRNaEx,478
SERtN1,3.6667
SERtp,NaN
SFGTH,56
SGALSIDEtg,NaN
SGALSIDEtl,NaN
SGPL12r,388.6667
SIAASE2ly,59.6667
SIAASE3ly,59.6667
SIAASE4ly,59.6667
SIAASEly,59.6667
SIAT4Bg,19.6667
SIAT9g,27.6667
sink_citr[c],NaN
sink_pre_prot[r],NaN
SLCBK1,66.3333
SLDt,NaN
SLDx,219
SMPD3g,189.0001
SMPD3l,30.3334
SMPD4,7.3333
SMS,99.6667
SO4CLtex2,110.0001
SO4HCOtex,308.3335
SO4OXAtex2,110.0001
SO4t4_2,5.6667
SO4tl,NaN
SOAT12,98.6667
SPC_HSt,NaN
SPH1Pte,NaN
SPH1Ptr,NaN
SPHGNtr,NaN
SPHINGStl,NaN
SPHINGStr,NaN
SPHK21c,66.3333
SPHMDAc,NaN
SPHMYLNtg,NaN
SPHMYLNtl,NaN
SPHS1Pte,NaN
SPHS1Ptr,NaN
SPMDOX,NaN
SPODMe,0
SPODMm,93.6667
SPODMn,205.3333
SPODMx,205.3333
SPR,51
SPRMS,291
SPTix,0
SQLEr,207.3333
SQLSr,193.3333
SR5AR2r,38.3333
SR5ARr,38.3333
SRTNACT,1
SRTNt6_2_r,4.3333
SRTNtu,1.3333
ST3GAL21g,19.6667
ST3GAL22g,19.6667
ST3GAL23g,19.6667
ST3GAL31g,209
ST3GAL61g,22
ST3GAL62g,22
ST6GALNAC21,0.33333
ST6GALNAC22,0.33333
ST6GALNAC23,0.33333
ST6GALNAC24,0.33333
ST6GALNAC25,0.33333
ST6GALNAC26,0.33333
ST6GALNAC27,0.33333
ST6GALNAC28,0.33333
ST6GALNAC31,100.3333
ST6GALNAC62,89.3333
ST8SIA11,7
ST8SIA12,7
ST8SIA51g,2.3333
ST8SIA52g,2.3333
ST8SIA53g,2.3333
ST8SIA54g,2.3333
ST8SIA55g,2.3333
ST8SIA56g,2.3333
STCOAtx,NaN
STRDNCCPT1,16.6668
STRDNCCPT2,18.3333
STRDNCCRNt,1.6667
STRDNCt,NaN
STS1,11.3333
STS1r,11.3333
STS2,11.3333
STS2r,11.3333
SUCCt2m,21.6667
SUCCt4_2,0
SUCCtp,NaN
SUCD1m,49.6667
SUCOAS1m,53.6667
SUCOASm,31.3333
SUCRe,5.3333
SULFOX,32.3333
T4HCINNMFM,NaN
TAGAT_Dt,NaN
TAGt,NaN
TAURt4_2_r,157
TAURtcx,157
TAXOLte,NaN
TCHOLAt,64.0001
TCHOLAt2,2.3333
TCHOLAte,NaN
TCHOLAtx,NaN
TCYNTt,NaN
TCYNTtm,NaN
TDCHOLAte,NaN
TDCHOLAtx,NaN
TDP,NaN
TDPm,NaN
TETHEX3COAtx,NaN
TETHEX3t,NaN
TETPENT3COAtx,NaN
TETPENT3CPT1,16.6668
TETPENT3CPT2,18.3333
TETPENT3CRNt,1.6667
TETPENT3t,NaN
TETPENT6COAtx,NaN
TETPENT6CPT1,16.6668
TETPENT6CPT2,18.3333
TETPENT6CRNt,1.6667
TETPENT6t,NaN
TETTET6COAtx,NaN
TETTET6CPT1,16.6668
TETTET6CPT2,18.3333
TETTET6CRNt,1.6667
TETTET6t,NaN
THBPT4ACAMDASE,162.6666
THCHOLSTOICtm,NaN
THD1m,512.6666
THFt2,161.3334
THFtl,NaN
THFtm,NaN
THMDt4,3
THMMPt4,161.3334
THMMPtm,NaN
THMP,NaN
THMPPtm,NaN
THMt2m,NaN
THMTP,10.3333
THMTPt,161.3334
THP2Ctp,NaN
THRALANaEx,478
THRASNNaEx,332
THRCYSNaEx,478
THRGLNexR,1.6667
THRGLNNaEx,332
THRGLYexR,1.6667
THRSERNaEx,478
THRt4,129
THYMDt1,164.6667
THYMDtl,13.6667
THYMDtm,124
THYMt,40.6667
THYOXt,48.3334
THYOXt2,101.6667
THYPX,5
TMABADH,1
TMDK1m,47
TMDPP,7.3333
TMDPPK,NaN
TMLYSOX,36
TMNDNCCOAtx,NaN
TMNDNCCPT1,16.6668
TMNDNCCPT2,18.3333
TMNDNCCRNt,1.6667
TMNDNCt,NaN
TOLBUTAMIDEte,NaN
TRDR,1536
TRDR2,1536
TRDR3,1536
TREH,45.6667
TREHe,11
TRIODTHYSUFt,NaN
TRIODTHYSULT,35.3332
TRIODTHYt,72.0001
TRIODTHYt2,101.6667
TRIOK,NaN
TRPHYDRO2,8.3333
TRPO2,3.3333
TRPt4,125
TRYPTAOX,63
TS3,NaN
TSTSTERONEGLCte,178.6667
TSTSTERONEGLCtr,NaN
TSTSTERONESte,NaN
TSTSTERONESULT,2
TSTSTERONEt,NaN
TSTSTERONEtr,NaN
TSULt4_3,0
TTDCAtr,1.6667
TTDCPT2,18.3333
TTDCRNt,1.6667
TXA2te,NaN
TXA2tr,NaN
TXASr,8.6667
TYMSFt,NaN
TYMSULT,50.9998
TYR3MO2,0
TYRASE,3.3333
TYRCBOX,0
TYRDOPO,1
TYRDOPO3,1
TYROXDAc,33
TYRt,2
TYRt4,125
TYRTAm,320.6667
UAG2EMAi,111.6667
UAGALDP,NaN
UDPACGALtl,NaN
UDPDOLPT_L,14
UDPG1P,NaN
UDPGALtg,50
UDPGD,101.3333
UDPGLCAter,52.3333
UDPGLCAtg,NaN
UDPGLCter,NaN
UDPGLDCg,88.3333
UDPGNP,NaN
UDPGP,26
UDPtl,NaN
UDPXYLter,NaN
UDPXYLtg,79.3333
UGALGTg,408.3333
UGALNACtg,50
UGCG,56.6667
UGLCNACtg,7
UGT1A10r,0
UGT1A1r,0
UGT1A2r,0
UGT1A3r,0
UGT1A4r,0
UGT1A5r,0
UGT1A5r2,0
UGT1A6r,0
UGT1A7r,0
UGT1A8r,0
UGT1A9r,0
UMPK2,144.6667
UMPK2n,144.6667
UMPK3,144.6667
UMPK3n,144.6667
UMPK4,144.6667
UMPK4n,144.6667
UMPK5,144.6667
UMPK5n,144.6667
UMPK6,144.6667
UMPK6n,144.6667
UMPK7,144.6667
UMPK7n,144.6667
UMPKn,144.6667
UMPtr,NaN
UPPN,1
URAt,40.6667
URATEt,NaN
URATEtx,NaN
UREAt5,0
UREAtm,0
URIDK2m,119.3333
URIK1,165.3334
URIt,164.6667
URIt4,3
Uritl,13.6667
Uritn,NaN
UROLACer,NaN
UTPtn,NaN
VACCt,NaN
VALt4,125
VALt5m,NaN
VALTAm,40.6667
VALtec,32
VD3,NaN
VITD3t,NaN
VLCS2p,7.3334
VLCS2r,7.3334
VLCSp,1.6667
VLCSr,1.6667
WHDDCAte,NaN
WHHDCAte,NaN
WHTSTSTERONEte,NaN
WHTTDCAte,NaN
XANDp,24.3333
XANtx,NaN
XAO2x,24.3333
XAOx,24.3333
XOL27OHtm,NaN
XOL7AH2tm,NaN
XOL7AONEtr,NaN
XOLDIOLONEt,NaN
XOLEST2te,NaN
XOLESTte,NaN
XOLTRI24tc,NaN
XOLTRI24te,NaN
XOLTRI25tc,NaN
XOLTRI25te,NaN
XOLTRI27tc,NaN
XOLTRI27te,NaN
XOLTRIOLtm,NaN
XSERtg,NaN
XYLK,57.6667
XYLTD_Dr,NaN
XYLTer,165.3333
XYLtly,NaN
XYLTt,NaN
XYLUR,69.6667
YVITEt,NaN
EX_4abutn[e],NaN
EX_acmana[e],NaN
EX_ahdt[e],NaN
EX_ctp[e],NaN
EX_dgmp[e],NaN
EX_dgtp[e],NaN
EX_dha[e],NaN
EX_dhap[e],NaN
EX_dtmp[e],NaN
EX_dttp[e],NaN
EX_fad[e],NaN
EX_fald[e],NaN
EX_g1p[e],NaN
EX_HC00229[e],NaN
EX_HC00250[e],NaN
EX_HC01104[e],NaN
EX_HC01361[e],NaN
EX_HC01440[e],NaN
EX_HC01441[e],NaN
EX_HC01444[e],NaN
EX_HC01446[e],NaN
EX_HC01577[e],NaN
EX_HC01609[e],NaN
EX_HC01610[e],NaN
EX_HC01700[e],NaN
EX_HC02160[e],NaN
EX_HC02161[e],NaN
EX_itp[e],NaN
EX_orot[e],NaN
EX_prpp[e],NaN
EX_pydx5p[e],NaN
EX_udpg[e],NaN
r0002,NaN
r0009,194.3334
r0013,36
r0016,120.6667
r0021,140.6667
r0022,140.6667
r0023,280.3334
r0024,55.6666
r0027,490
r0028,18.3333
r0033,161.3333
r0034,71
r0047,87.6667
r0051,48.6667
r0055,NaN
r0062,0
r0068,59
r0074,16.3333
r0081,130.6666
r0083,167.6666
r0084,149.3333
r0085,49
r0086,49
r0093,23.3333
r0097,59
r0113,111.6667
r0119,23
r0122,0
r0129,4689.3333
r0130,4689.3333
r0139,18.3333
r0142,32.3333
r0145,55.6666
r0149,18.3333
r0153,0
r0156,NaN
r0157,NaN
r0160,0
r0165,0
r0166,23
r0170,193.3333
r0173,1665
r0178,123.3333
r0179,NaN
r0181,18.3333
r0186,0.33333
r0191,117
r0193,16.6667
r0196,75.6666
r0202,1
r0205,180.3333
r0208,85.3333
r0210,172.6667
r0221,77.3333
r0224,197.6667
r0226,197.6667
r0236,NaN
r0239,48
r0242,5
r0245,153
r0246,153
r0249,30.3333
r0276,61.6667
r0280,0
r0281,0.33333
r0283,5
r0287,59.3333
r0301,202.6667
r0308,435.0001
r0309,30
r0310,345.6667
r0311,687.6667
r0317,228.3333
r0319,77.3333
r0321,35.6667
r0330,NaN
r0331,NaN
r0340,18.6667
r0354,297.3334
r0355,297.3334
r0357,234.6667
r0358,234.6667
r0360,234.6667
r0361,234.6667
r0363,234.6667
r0364,234.6667
r0365,NaN
r0377,64
r0380,59.6667
r0381,NaN
r0383,151.6667
r0385,4.6667
r0386,4.6667
r0388,85.6667
r0389,85.6667
r0390,0
r0391,147.6667
r0393,421.3333
r0394,24.3333
r0395,24.3333
r0399,4.3333
r0402,51
r0403,8.3333
r0407,25.6667
r0408,117
r0409,117
r0410,23
r0413,0
r0423,149.3333
r0424,149.3333
r0425,167.6666
r0426,228.3333
r0431,6.3333
r0432,6.3333
r0433,6.3333
r0434,6.3333
r0437,6.3333
r0438,6.3333
r0440,6.3333
r0441,6.3333
r0443,6.3333
r0444,6.3333
r0450,30.6667
r0451,102.6667
r0456,86
r0463,179.6667
r0465,5
r0466,NaN
r0470,221.3333
r0472,221.3333
r0474,221.3333
r0475,221.3333
r0480,NaN
r0483,47
r0488,113.3333
r0494,18.3333
r0497,18.3333
r0502,24.3333
r0504,24.3333
r0509,49.6667
r0510,1398.6667
r0511,1398.6667
r0512,197.6667
r0514,197.6667
r0517,75.6666
r0522,2
r0523,3.3333
r0525,34
r0527,NaN
r0531,146.6667
r0537,388.6667
r0539,68.3333
r0541,13
r0545,110.3333
r0546,110.3333
r0547,110.3333
r0548,110.3333
r0552,184.3333
r0553,184.3333
r0555,3.3333
r0557,143.6667
r0558,NaN
r0560,0.33333
r0561,20.3333
r0568,53.6667
r0571,NaN
r0573,5.6667
r0575,193.3333
r0578,413.6666
r0579,413.6666
r0584,16.3333
r0587,5
r0590,161.3333
r0591,23.3333
r0594,184.3333
r0595,128.6667
r0596,43
r0603,26
r0604,20.3333
r0610,117
r0611,117
r0615,190
r0616,190
r0617,190
r0618,190
r0627,46.6667
r0629,0.66667
r0630,0.66667
r0633,30
r0634,59.3333
r0636,8
r0637,8
r0638,30
r0639,59.3333
r0641,4689.3333
r0642,421.3333
r0643,421.3333
r0645,NaN
r0647,NaN
r0648,4689.3333
r0649,4689.3333
r0650,7.3334
r0651,5.6667
r0652,30
r0653,59.3333
r0655,109
r0656,20.3333
r0660,33.6667
r0661,33.6667
r0666,261.6667
r0669,33.6667
r0670,4.6667
r0672,4.3333
r0673,51
r0686,16.3333
r0688,421.3333
r0698,59.3333
r0706,54.3333
r0707,5
r0714,33.6667
r0715,33.6667
r0716,33.6667
r0717,33.6667
r0718,33.6667
r0719,33.6667
r0720,33.6667
r0721,33.6667
r0722,33.6667
r0723,33.6667
r0724,59.3333
r0726,33.6667
r0727,33.6667
r0728,33.6667
r0729,33.6667
r0730,33.6667
r0731,33.6667
r0732,59.3333
r0733,33.6667
r0734,33.6667
r0735,30
r0737,59.6667
r0739,1
r0741,0
r0743,105.6667
r0744,105.6667
r0747,0.33333
r0750,0.33333
r0752,110.3333
r0753,110.3333
r0754,110.3333
r0755,110.3333
r0756,110.3333
r0757,110.3333
r0758,421.3333
r0774,73
r0779,43
r0781,2.6667
r0782,97.6667
r0783,572
r0784,NaN
r0786,388.6667
r0787,147.0001
r0788,NaN
r0789,NaN
r0791,30
r0795,NaN
r0796,NaN
r0797,0.66667
r0801,574.3333
r0809,NaN
r0812,48.6667
r0813,10.3333
r0817,5
r0818,NaN
r0819,21.6667
r0821,21.6667
r0822,21.6667
r0826,NaN
r0829,21.6667
r0830,21.6667
r0834,21.6667
r0835,21.6667
r0836,21.6667
r0838,NaN
r0839,NaN
r0840,NaN
r0841,NaN
r0842,NaN
r0845,73.6667
r0853,NaN
r0859,NaN
r0860,NaN
r0870,NaN
r0871,NaN
r0879,8
r0881,NaN
r0885,21.6667
r0886,NaN
r0892,NaN
r0899,NaN
r0907,NaN
r0908,NaN
r0909,NaN
r0911,NaN
r0913,96.6667
r0915,96.6667
r0917,96.6667
r0921,NaN
r0924,1
r0926,NaN
r0927,NaN
r0931,NaN
r0932,NaN
r0934,157
r0936,NaN
r0937,NaN
r0940,NaN
r0942,3.6667
r0944,NaN
r0946,0
r0950,NaN
r0954,55.6667
r0960,0
r0961,0
r0962,NaN
r0968,NaN
r0970,NaN
r0973,NaN
r0974,NaN
r0975,NaN
r0983,5.6667
r0984,5.6667
r0986,NaN
r0987,NaN
r0989,NaN
r0990,NaN
r0993,88.6667
r0994,NaN
r0995,1.6667
r0997,8
r0998,NaN
r0999,NaN
r1000,NaN
r1001,NaN
r1002,NaN
r1003,NaN
r1005,NaN
r1006,NaN
r1007,NaN
r1008,NaN
r1011,NaN
r1012,NaN
r1013,NaN
r1014,NaN
r1015,0
r1017,NaN
r1018,NaN
r1019,NaN
r1020,NaN
r1024,NaN
r1025,NaN
r1026,0.33333
r1028,0.33333
r1029,NaN
r1030,NaN
r1043,2.6666
r1044,2.6666
r1045,2.3333
r1050,NaN
r1051,NaN
r1052,NaN
r1078,NaN
r1088,NaN
r1090,97
r1106,NaN
r1109,NaN
r1116,NaN
r1117,NaN
r1134,NaN
r1135,17.3333
r1143,1
r1144,1
r1146,NaN
r1147,96.6667
r1148,NaN
r1150,NaN
r1154,20.3333
r1155,70.3334
r1156,165.3334
r1159,NaN
r1162,NaN
r1163,0
r1164,99.3334
r1165,99.3334
r1166,99.3334
r1167,99.3334
r1168,99.3334
r1169,99.3334
r1170,99.3334
r1171,99.3334
r1172,71.3334
r1174,71.3334
r1175,71.3334
r1177,71.3334
r1179,71.3334
r1181,71.3334
r1182,71.3334
r1183,71.3334
r1251,687.6667
r1252,687.6667
r1253,687.6667
r1254,687.6667
r1255,687.6667
r1257,687.6667
r1259,687.6667
r1260,687.6667
r1262,687.6667
r1291,NaN
r1292,NaN
r1298,NaN
r1299,NaN
r1301,NaN
r1302,NaN
r1303,NaN
r1304,NaN
r1318,NaN
r1364,NaN
r1365,NaN
r1367,NaN
r1368,NaN
r1374,0.66667
r1375,NaN
r1377,NaN
r1378,0.66667
r1380,572
r1382,48
r1383,41.6667
r1384,NaN
r1391,99.6667
r1392,99.6667
r1400,NaN
r1401,NaN
r1411,59.6667
r1418,191.6668
r1421,NaN
r1423,NaN
r1427,41
r1428,NaN
r1429,NaN
r1434,NaN
r1435,NaN
r1436,NaN
r1437,NaN
r1440,NaN
r1443,135.6667
r1444,135.6667
r1445,135.6667
r1446,135.6667
r1447,135.6667
r1448,135.6667
r1449,135.6667
r1450,135.6667
r1451,135.6667
r1454,70.3334
r1455,NaN
r1456,NaN
r1457,NaN
r1459,NaN
r1467,NaN
r1468,NaN
r1472,7.3333
r1474,33.6667
r1477,67.3334
r1481,59.3333
r1487,687.6667
r1493,NaN
r1495,0
r1497,0
r1498,0
r1499,0
r1500,0
r1501,0
r1502,0
r1503,0
r1512,NaN
r1514,10.3333
r1515,10.3333
r1516,10.3333
r1517,10.3333
r1518,10.3333
r1519,10.3333
r1520,10.3333
r1521,10.3333
r1522,10.3333
r1523,10.3333
r1525,10.3333
r1527,10.3333
r1529,10.3333
r1530,123.6667
r1531,123.6667
r1532,123.6667
r1533,123.6667
r1536,87.3333
r1538,8.3333
r1540,157
r1544,926.6667
r1546,926.6667
r1547,926.6667
r1548,926.6667
r1549,926.6667
r1551,926.6667
r1552,926.6667
r1553,926.6667
r1554,926.6667
r1556,926.6667
r1557,926.6667
r1559,926.6667
r1560,926.6667
r1561,926.6667
r1562,926.6667
r1563,926.6667
r1564,926.6667
r1565,926.6667
r1566,926.6667
r1567,926.6667
r1568,926.6667
r1569,926.6667
r1570,926.6667
r1571,926.6667
r1573,926.6667
r1574,926.6667
r1575,926.6667
r1576,926.6667
r1578,926.6667
r1579,926.6667
r1580,926.6667
r1581,926.6667
r1583,926.6667
r1584,926.6667
r1585,926.6667
r1586,926.6667
r1587,926.6667
r1588,926.6667
r1589,926.6667
r1590,926.6667
r1591,926.6667
r1592,926.6667
r1593,926.6667
r1594,926.6667
r1595,926.6667
r1596,926.6667
r1597,926.6667
r1598,926.6667
r1599,926.6667
r1600,926.6667
r1602,926.6667
r1603,926.6667
r1604,926.6667
r1605,926.6667
r1606,926.6667
r1607,926.6667
r1608,926.6667
r1609,926.6667
r1610,926.6667
r1611,926.6667
r1612,926.6667
r1613,926.6667
r1614,926.6667
r1615,926.6667
r1616,926.6667
r1617,926.6667
r1618,926.6667
r1619,926.6667
r1620,926.6667
r1621,926.6667
r1622,926.6667
r1623,926.6667
r1624,926.6667
r1625,926.6667
r1626,926.6667
r1627,926.6667
r1628,926.6667
r1629,926.6667
r1630,926.6667
r1631,926.6667
r1632,926.6667
r1633,926.6667
r1634,926.6667
r1635,926.6667
r1636,926.6667
r1637,926.6667
r1638,926.6667
r1639,926.6667
r1640,926.6667
r1641,926.6667
r1642,926.6667
r1643,926.6667
r1644,926.6667
r1645,926.6667
r1646,926.6667
r1647,926.6667
r1648,926.6667
r1649,926.6667
r1650,926.6667
r1651,926.6667
r1652,926.6667
r1653,926.6667
r1654,926.6667
r1655,926.6667
r1656,926.6667
r1657,926.6667
r1658,926.6667
r1659,926.6667
r1660,926.6667
r1661,926.6667
r1662,926.6667
r1664,53.3333
r1665,53.3333
r1666,53.3333
r1668,53.3333
r1669,53.3333
r1670,53.3333
r1671,53.3333
r1672,53.3333
r1673,53.3333
r1674,53.3333
r1675,53.3333
r1676,53.3333
r1677,53.3333
r1678,53.3333
r1679,53.3333
r1680,53.3333
